"","stop_id","rte","dir","MedInc_17","MedHomeVal_17","MedRentVal_17","OwnShare_17","WhiteShare_17","BlackShare_17","HispShare_17","AsOthShare_17","RentCBShare_17","PovRate_17","BachShare_17"
"3667",861,1,1,100704.486630705,501724.782139035,1095.22360958862,75.0646524353041,85.7931950758514,0.646094370554878,5.23136212391395,8.32934702638319,58.9273950082021,5.73901829983324,71.4727318011834
"3668",7555,1,1,72028.0468258334,396494.246725368,1091.29257293119,59.8333338040308,78.7755368675276,4.26702379615224,9.01916590179457,7.93827347120995,57.3540799279438,11.4656856416999,59.3911757890272
"3669",6045,1,1,68335.4987582347,396094.21514923,1087.38498596192,53.576889005141,82.627902385748,4.00763423262105,7.2127455479712,6.15171810394238,56.1101538156889,13.5240344023082,60.0122620379142
"3670",6023,1,1,74420.8777355433,417408.777826293,1105.19986961447,56.8618745917094,85.1483377911429,3.21206871194009,6.29502928942628,5.34456415207761,53.4536384935786,12.2644373834721,62.5738569203139
"3671",6031,1,1,78121.8945843767,429136.804745878,1115.50399757714,59.0421649329609,86.5431415250448,2.72251704002813,5.78032286983106,4.95401822057972,51.8849020617915,11.4102791498175,64.114534464204
"3672",6017,1,1,83900.6925694488,449383.246553226,1131.91196987629,62.9739145124804,87.595352327239,2.23674768997154,5.55674960382121,4.6111500248317,50.1642808024071,10.0796750582339,65.8727644031225
"3673",1053,1,1,100260,437200,1111,66.5641,85.26591,3.836094,3.705318,7.192677,38.03681,5.405406,69.09621
"3674",1051,1,1,75838.4994060932,398936.809124299,1091.98250950512,54.1657003208355,88.0979718635091,2.82409041450881,3.90693154513167,5.17100441615077,48.7299569484657,11.7100114216996,64.8639892023033
"3675",467,1,1,76742.1349749281,390544.114661898,1194.66906626406,57.9438812710425,87.9501654880833,2.78483407228761,3.60121881383751,5.66378055715952,45.0092333635487,11.7498811020758,64.8738952866896
"3676",189,1,1,93194.6614279268,473840.617876298,1430.25309373037,47.5202865051903,79.6848378326354,2.94330475690647,6.79253306217822,10.5793226579659,47.0102136801035,10.0400647888969,73.7841303623985
